Region,CountryName,Year,Series,Value
376,Israel,2010,GDP in current prices (millions of US dollars),233995.6779
376,Israel,2015,GDP in current prices (millions of US dollars),299813.1226
376,Israel,2017,GDP in current prices (millions of US dollars),353253.4084
376,Israel,2018,GDP in current prices (millions of US dollars),370587.9785
380,Italy,1985,GDP in current prices (millions of US dollars),452197.7591
380,Italy,1995,GDP in current prices (millions of US dollars),1174698.698
380,Italy,2005,GDP in current prices (millions of US dollars),1857478.113
380,Italy,2010,GDP in current prices (millions of US dollars),2134017.843
380,Italy,2015,GDP in current prices (millions of US dollars),1835899.237
380,Italy,2017,GDP in current prices (millions of US dollars),1961806.364
380,Italy,2018,GDP in current prices (millions of US dollars),2084882.364
388,Jamaica,1985,GDP in current prices (millions of US dollars),2604.7406
388,Jamaica,1995,GDP in current prices (millions of US dollars),6577.5207
388,Jamaica,2005,GDP in current prices (millions of US dollars),11243.8591
388,Jamaica,2010,GDP in current prices (millions of US dollars),13220.5458
388,Jamaica,2015,GDP in current prices (millions of US dollars),14196.4603
388,Jamaica,2017,GDP in current prices (millions of US dollars),14806.3357
388,Jamaica,2018,GDP in current prices (millions of US dollars),15713.9143
392,Japan,1985,GDP in current prices (millions of US dollars),1398892.549
392,Japan,1995,GDP in current prices (millions of US dollars),5449117.512
392,Japan,2005,GDP in current prices (millions of US dollars),4755410.128
392,Japan,2010,GDP in current prices (millions of US dollars),5700098.115
392,Japan,2015,GDP in current prices (millions of US dollars),4389475.623
392,Japan,2017,GDP in current prices (millions of US dollars),4859950.559
392,Japan,2018,GDP in current prices (millions of US dollars),4971323.08
400,Jordan,1985,GDP in current prices (millions of US dollars),5172.7349
400,Jordan,1995,GDP in current prices (millions of US dollars),6802.3655
400,Jordan,2005,GDP in current prices (millions of US dollars),12720.089
400,Jordan,2010,GDP in current prices (millions of US dollars),26519.613
400,Jordan,2015,GDP in current prices (millions of US dollars),37922.6558
400,Jordan,2017,GDP in current prices (millions of US dollars),40709.1549
400,Jordan,2018,GDP in current prices (millions of US dollars),42230.9859
398,Kazakhstan,1995,GDP in current prices (millions of US dollars),20561.5426
398,Kazakhstan,2005,GDP in current prices (millions of US dollars),57123.6717
398,Kazakhstan,2010,GDP in current prices (millions of US dollars),148047.3482
398,Kazakhstan,2015,GDP in current prices (millions of US dollars),184388.4044
398,Kazakhstan,2017,GDP in current prices (millions of US dollars),166805.789
398,Kazakhstan,2018,GDP in current prices (millions of US dollars),179339.9775
404,Kenya,1985,GDP in current prices (millions of US dollars),9110.3977
404,Kenya,1995,GDP in current prices (millions of US dollars),13427.9944
404,Kenya,2005,GDP in current prices (millions of US dollars),21505.5319
404,Kenya,2010,GDP in current prices (millions of US dollars),39999.6776
404,Kenya,2015,GDP in current prices (millions of US dollars),64007.7806
404,Kenya,2017,GDP in current prices (millions of US dollars),78757.3789
404,Kenya,2018,GDP in current prices (millions of US dollars),87905.6817
296,Kiribati,1985,GDP in current prices (millions of US dollars),29.9753
296,Kiribati,1995,GDP in current prices (millions of US dollars),55.9812
296,Kiribati,2005,GDP in current prices (millions of US dollars),112.1362
296,Kiribati,2010,GDP in current prices (millions of US dollars),156.126
296,Kiribati,2015,GDP in current prices (millions of US dollars),169.1418
296,Kiribati,2017,GDP in current prices (millions of US dollars),185.5785
296,Kiribati,2018,GDP in current prices (millions of US dollars),188.5249
412,Kosovo,1995,GDP in current prices (millions of US dollars),5303.7763
412,Kosovo,2005,GDP in current prices (millions of US dollars),3679.7391
412,Kosovo,2010,GDP in current prices (millions of US dollars),5830.0688
412,Kosovo,2015,GDP in current prices (millions of US dollars),6440.3608
412,Kosovo,2017,GDP in current prices (millions of US dollars),7245.618
412,Kosovo,2018,GDP in current prices (millions of US dollars),7942.9973
414,Kuwait,1985,GDP in current prices (millions of US dollars),21446.1523
414,Kuwait,1995,GDP in current prices (millions of US dollars),26554.0644
414,Kuwait,2005,GDP in current prices (millions of US dollars),80797.9452
414,Kuwait,2010,GDP in current prices (millions of US dollars),115416.0475
414,Kuwait,2015,GDP in current prices (millions of US dollars),114584.5703
414,Kuwait,2017,GDP in current prices (millions of US dollars),119534.2505
414,Kuwait,2018,GDP in current prices (millions of US dollars),141698.1437
417,Kyrgyzstan,1995,GDP in current prices (millions of US dollars),1491.8937
417,Kyrgyzstan,2005,GDP in current prices (millions of US dollars),2460.2468
417,Kyrgyzstan,2010,GDP in current prices (millions of US dollars),4794.3618
417,Kyrgyzstan,2015,GDP in current prices (millions of US dollars),6678.1775
417,Kyrgyzstan,2017,GDP in current prices (millions of US dollars),7702.9384
417,Kyrgyzstan,2018,GDP in current prices (millions of US dollars),8092.8342
418,Lao People's Dem. Rep.,1985,GDP in current prices (millions of US dollars),626.1142
418,Lao People's Dem. Rep.,1995,GDP in current prices (millions of US dollars),1852.4065
418,Lao People's Dem. Rep.,2005,GDP in current prices (millions of US dollars),2946.3503
418,Lao People's Dem. Rep.,2010,GDP in current prices (millions of US dollars),7313.4507
418,Lao People's Dem. Rep.,2015,GDP in current prices (millions of US dollars),14390.4461
418,Lao People's Dem. Rep.,2017,GDP in current prices (millions of US dollars),16853.1046
418,Lao People's Dem. Rep.,2018,GDP in current prices (millions of US dollars),17953.8095
428,Latvia,1995,GDP in current prices (millions of US dollars),5390.1361
428,Latvia,2005,GDP in current prices (millions of US dollars),16908.9577
428,Latvia,2010,GDP in current prices (millions of US dollars),23803.9036
428,Latvia,2015,GDP in current prices (millions of US dollars),27090.0197
428,Latvia,2017,GDP in current prices (millions of US dollars),30273.0075
428,Latvia,2018,GDP in current prices (millions of US dollars),34426.0403
422,Lebanon,1985,GDP in current prices (millions of US dollars),2275.4182
422,Lebanon,1995,GDP in current prices (millions of US dollars),11505.9575
422,Lebanon,2005,GDP in current prices (millions of US dollars),21489.9503
422,Lebanon,2010,GDP in current prices (millions of US dollars),38419.6352
422,Lebanon,2015,GDP in current prices (millions of US dollars),49973.8933
422,Lebanon,2017,GDP in current prices (millions of US dollars),53393.7996
422,Lebanon,2018,GDP in current prices (millions of US dollars),56409.4239
426,Lesotho,1985,GDP in current prices (millions of US dollars),297.1829
426,Lesotho,1995,GDP in current prices (millions of US dollars),955.4093
426,Lesotho,2005,GDP in current prices (millions of US dollars),1559.6475
426,Lesotho,2010,GDP in current prices (millions of US dollars),2385.9436
426,Lesotho,2015,GDP in current prices (millions of US dollars),2464.5602
426,Lesotho,2017,GDP in current prices (millions of US dollars),2578.7133
426,Lesotho,2018,GDP in current prices (millions of US dollars),2631.2389
430,Liberia,1985,GDP in current prices (millions of US dollars),1076.4363
430,Liberia,1995,GDP in current prices (millions of US dollars),208.7242
430,Liberia,2005,GDP in current prices (millions of US dollars),706.2326
430,Liberia,2010,GDP in current prices (millions of US dollars),1292
430,Liberia,2015,GDP in current prices (millions of US dollars),2074.5487
430,Liberia,2017,GDP in current prices (millions of US dollars),2145.3687
430,Liberia,2018,GDP in current prices (millions of US dollars),2121.5639
434,Libya,1985,GDP in current prices (millions of US dollars),29887.0375
434,Libya,1995,GDP in current prices (millions of US dollars),28292.4446
434,Libya,2005,GDP in current prices (millions of US dollars),45451.4809
434,Libya,2010,GDP in current prices (millions of US dollars),80942.4196
434,Libya,2015,GDP in current prices (millions of US dollars),17665.6718
434,Libya,2017,GDP in current prices (millions of US dollars),25120.2621
434,Libya,2018,GDP in current prices (millions of US dollars),34376.7722
438,Liechtenstein,1985,GDP in current prices (millions of US dollars),681.2998
438,Liechtenstein,1995,GDP in current prices (millions of US dollars),2695.245
438,Liechtenstein,2005,GDP in current prices (millions of US dollars),4046.1352
438,Liechtenstein,2010,GDP in current prices (millions of US dollars),5621.0572
438,Liechtenstein,2015,GDP in current prices (millions of US dollars),6268.5131
438,Liechtenstein,2017,GDP in current prices (millions of US dollars),6552.9142
438,Liechtenstein,2018,GDP in current prices (millions of US dollars),6795.6801
440,Lithuania,1995,GDP in current prices (millions of US dollars),6702.3394
440,Lithuania,2005,GDP in current prices (millions of US dollars),26141.4067
440,Lithuania,2010,GDP in current prices (millions of US dollars),37034.4617
440,Lithuania,2015,GDP in current prices (millions of US dollars),41392.3966
440,Lithuania,2017,GDP in current prices (millions of US dollars),47750.9081
440,Lithuania,2018,GDP in current prices (millions of US dollars),53455.17
442,Luxembourg,1985,GDP in current prices (millions of US dollars),4738.4239
442,Luxembourg,1995,GDP in current prices (millions of US dollars),21588.4504
442,Luxembourg,2005,GDP in current prices (millions of US dollars),37346.4657
442,Luxembourg,2010,GDP in current prices (millions of US dollars),53212.4768
442,Luxembourg,2015,GDP in current prices (millions of US dollars),57744.458
442,Luxembourg,2017,GDP in current prices (millions of US dollars),64181.9447
442,Luxembourg,2018,GDP in current prices (millions of US dollars),70919.958
450,Madagascar,1985,GDP in current prices (millions of US dollars),2747.9576
450,Madagascar,1995,GDP in current prices (millions of US dollars),3668.3415
450,Madagascar,2005,GDP in current prices (millions of US dollars),5849.4357
450,Madagascar,2010,GDP in current prices (millions of US dollars),9982.7113
450,Madagascar,2015,GDP in current prices (millions of US dollars),11323.0207
450,Madagascar,2017,GDP in current prices (millions of US dollars),13176.3136
450,Madagascar,2018,GDP in current prices (millions of US dollars),13850.6541
454,Malawi,1985,GDP in current prices (millions of US dollars),2027.7573
454,Malawi,1995,GDP in current prices (millions of US dollars),2473.6572
454,Malawi,2005,GDP in current prices (millions of US dollars),3655.8898
454,Malawi,2010,GDP in current prices (millions of US dollars),6959.6576
454,Malawi,2015,GDP in current prices (millions of US dollars),6431.4161
454,Malawi,2017,GDP in current prices (millions of US dollars),6347.7175
454,Malawi,2018,GDP in current prices (millions of US dollars),7196.1708
458,Malaysia,1985,GDP in current prices (millions of US dollars),31199.6375
458,Malaysia,1995,GDP in current prices (millions of US dollars),88832.7064
458,Malaysia,2005,GDP in current prices (millions of US dollars),143534.4185
458,Malaysia,2010,GDP in current prices (millions of US dollars),255017.6452
458,Malaysia,2015,GDP in current prices (millions of US dollars),301354.7358
458,Malaysia,2017,GDP in current prices (millions of US dollars),318955.2046
458,Malaysia,2018,GDP in current prices (millions of US dollars),358579.2653
462,Maldives,1985,GDP in current prices (millions of US dollars),166.013
462,Maldives,1995,GDP in current prices (millions of US dollars),566.3463
462,Maldives,2005,GDP in current prices (millions of US dollars),1163.3624
462,Maldives,2010,GDP in current prices (millions of US dollars),2588.1761
462,Maldives,2015,GDP in current prices (millions of US dollars),4109.4165
462,Maldives,2017,GDP in current prices (millions of US dollars),4735.9997
462,Maldives,2018,GDP in current prices (millions of US dollars),5327.4442
466,Mali,1985,GDP in current prices (millions of US dollars),1260.3392
466,Mali,1995,GDP in current prices (millions of US dollars),2836.906
466,Mali,2005,GDP in current prices (millions of US dollars),6245.0312
466,Mali,2010,GDP in current prices (millions of US dollars),10678.749
466,Mali,2015,GDP in current prices (millions of US dollars),13094.8465
466,Mali,2017,GDP in current prices (millions of US dollars),15375.7204
466,Mali,2018,GDP in current prices (millions of US dollars),17171.8166
470,Malta,1985,GDP in current prices (millions of US dollars),1156.1281
470,Malta,1995,GDP in current prices (millions of US dollars),3697.3238
470,Malta,2005,GDP in current prices (millions of US dollars),6393.1146
470,Malta,2010,GDP in current prices (millions of US dollars),8740.5392
470,Malta,2015,GDP in current prices (millions of US dollars),10702.3835
470,Malta,2017,GDP in current prices (millions of US dollars),12780.4221
470,Malta,2018,GDP in current prices (millions of US dollars),14549.1234
584,Marshall Islands,1985,GDP in current prices (millions of US dollars),44.2896
584,Marshall Islands,1995,GDP in current prices (millions of US dollars),121.3549
584,Marshall Islands,2005,GDP in current prices (millions of US dollars),140.2811
584,Marshall Islands,2010,GDP in current prices (millions of US dollars),168.3134
584,Marshall Islands,2015,GDP in current prices (millions of US dollars),181.4621
584,Marshall Islands,2017,GDP in current prices (millions of US dollars),207.7498
584,Marshall Islands,2018,GDP in current prices (millions of US dollars),214.1945
478,Mauritania,1985,GDP in current prices (millions of US dollars),1394.8799
478,Mauritania,1995,GDP in current prices (millions of US dollars),2160.7761
478,Mauritania,2005,GDP in current prices (millions of US dollars),2808.3652
478,Mauritania,2010,GDP in current prices (millions of US dollars),5449.7047
478,Mauritania,2015,GDP in current prices (millions of US dollars),6320.6563
478,Mauritania,2017,GDP in current prices (millions of US dollars),7062.5989
478,Mauritania,2018,GDP in current prices (millions of US dollars),7619.6644
480,Mauritius,1985,GDP in current prices (millions of US dollars),1151.5502
480,Mauritius,1995,GDP in current prices (millions of US dollars),4272.6609
480,Mauritius,2005,GDP in current prices (millions of US dollars),6775.2785
480,Mauritius,2010,GDP in current prices (millions of US dollars),10003.6707
480,Mauritius,2015,GDP in current prices (millions of US dollars),11692.2871
480,Mauritius,2017,GDP in current prices (millions of US dollars),13259.3482
480,Mauritius,2018,GDP in current prices (millions of US dollars),14220.3277
484,Mexico,1985,GDP in current prices (millions of US dollars),224592.6212
484,Mexico,1995,GDP in current prices (millions of US dollars),360072.507
484,Mexico,2005,GDP in current prices (millions of US dollars),877476.8924
484,Mexico,2010,GDP in current prices (millions of US dollars),1057800.598
484,Mexico,2015,GDP in current prices (millions of US dollars),1170567.082
484,Mexico,2017,GDP in current prices (millions of US dollars),1158229.075
484,Mexico,2018,GDP in current prices (millions of US dollars),1223400.956
583,Micronesia (Fed. States of),1985,GDP in current prices (millions of US dollars),108.1
583,Micronesia (Fed. States of),1995,GDP in current prices (millions of US dollars),221.8538
583,Micronesia (Fed. States of),2005,GDP in current prices (millions of US dollars),250.644
583,Micronesia (Fed. States of),2010,GDP in current prices (millions of US dollars),296.8
583,Micronesia (Fed. States of),2015,GDP in current prices (millions of US dollars),315.1
583,Micronesia (Fed. States of),2017,GDP in current prices (millions of US dollars),362.6
583,Micronesia (Fed. States of),2018,GDP in current prices (millions of US dollars),371.3024
492,Monaco,1985,GDP in current prices (millions of US dollars),1058.9368
492,Monaco,1995,GDP in current prices (millions of US dollars),3070.3625
492,Monaco,2005,GDP in current prices (millions of US dollars),4202.9759
492,Monaco,2010,GDP in current prices (millions of US dollars),5362.3495
492,Monaco,2015,GDP in current prices (millions of US dollars),6259.1307
492,Monaco,2017,GDP in current prices (millions of US dollars),6431.2749
492,Monaco,2018,GDP in current prices (millions of US dollars),7188.4701
496,Mongolia,1985,GDP in current prices (millions of US dollars),1215.6367
496,Mongolia,1995,GDP in current prices (millions of US dollars),1677.6098
496,Mongolia,2005,GDP in current prices (millions of US dollars),2925.9591
496,Mongolia,2010,GDP in current prices (millions of US dollars),7189.4832
496,Mongolia,2015,GDP in current prices (millions of US dollars),11749.6281
496,Mongolia,2017,GDP in current prices (millions of US dollars),11433.6357
496,Mongolia,2018,GDP in current prices (millions of US dollars),13009.5749
499,Montenegro,1995,GDP in current prices (millions of US dollars),1214.8995
499,Montenegro,2005,GDP in current prices (millions of US dollars),2278.7569
499,Montenegro,2010,GDP in current prices (millions of US dollars),4138.9589
499,Montenegro,2015,GDP in current prices (millions of US dollars),4053.0845
499,Montenegro,2017,GDP in current prices (millions of US dollars),4856.6123
499,Montenegro,2018,GDP in current prices (millions of US dollars),5506.9444
500,Montserrat,1985,GDP in current prices (millions of US dollars),43.6023
500,Montserrat,1995,GDP in current prices (millions of US dollars),68.8471
500,Montserrat,2005,GDP in current prices (millions of US dollars),48.8741
500,Montserrat,2010,GDP in current prices (millions of US dollars),55.5111
500,Montserrat,2015,GDP in current prices (millions of US dollars),61.3815
500,Montserrat,2017,GDP in current prices (millions of US dollars),59.9593
500,Montserrat,2018,GDP in current prices (millions of US dollars),63.6788
504,Morocco,1985,GDP in current prices (millions of US dollars),15111.2184
504,Morocco,1995,GDP in current prices (millions of US dollars),38727.7024
504,Morocco,2005,GDP in current prices (millions of US dollars),62544.742
504,Morocco,2010,GDP in current prices (millions of US dollars),93217.222
504,Morocco,2015,GDP in current prices (millions of US dollars),101179.3078
504,Morocco,2017,GDP in current prices (millions of US dollars),109714.3244
504,Morocco,2018,GDP in current prices (millions of US dollars),117921.364
508,Mozambique,1985,GDP in current prices (millions of US dollars),8874.5669
508,Mozambique,1995,GDP in current prices (millions of US dollars),2816.6819
508,Mozambique,2005,GDP in current prices (millions of US dollars),8459.2789
508,Mozambique,2010,GDP in current prices (millions of US dollars),11121.1663
508,Mozambique,2015,GDP in current prices (millions of US dollars),15950.9789
508,Mozambique,2017,GDP in current prices (millions of US dollars),13219.0796
508,Mozambique,2018,GDP in current prices (millions of US dollars),14716.7572
104,Myanmar,1985,GDP in current prices (millions of US dollars),6606.524
104,Myanmar,1995,GDP in current prices (millions of US dollars),7762.8033
104,Myanmar,2005,GDP in current prices (millions of US dollars),11930.8286
104,Myanmar,2010,GDP in current prices (millions of US dollars),41444.9231
104,Myanmar,2015,GDP in current prices (millions of US dollars),62543.4909
104,Myanmar,2017,GDP in current prices (millions of US dollars),66490.5136
104,Myanmar,2018,GDP in current prices (millions of US dollars),72744.9879
516,Namibia,1985,GDP in current prices (millions of US dollars),1605.9297
516,Namibia,1995,GDP in current prices (millions of US dollars),3942.4945
516,Namibia,2005,GDP in current prices (millions of US dollars),7121.3602
516,Namibia,2010,GDP in current prices (millions of US dollars),11282.1588
516,Namibia,2015,GDP in current prices (millions of US dollars),11650.6378
516,Namibia,2017,GDP in current prices (millions of US dollars),13566.1921
516,Namibia,2018,GDP in current prices (millions of US dollars),14518.5935
520,Nauru,1985,GDP in current prices (millions of US dollars),33.0432
520,Nauru,1995,GDP in current prices (millions of US dollars),34.8553
520,Nauru,2005,GDP in current prices (millions of US dollars),26.293
520,Nauru,2010,GDP in current prices (millions of US dollars),59.2772
520,Nauru,2015,GDP in current prices (millions of US dollars),104.3532
520,Nauru,2017,GDP in current prices (millions of US dollars),133.7939
520,Nauru,2018,GDP in current prices (millions of US dollars),126.7154
524,Nepal,1985,GDP in current prices (millions of US dollars),2740.9698
524,Nepal,1995,GDP in current prices (millions of US dollars),4534.4189
524,Nepal,2005,GDP in current prices (millions of US dollars),8258.8293
524,Nepal,2010,GDP in current prices (millions of US dollars),16280.8025
524,Nepal,2015,GDP in current prices (millions of US dollars),20801.2031
524,Nepal,2017,GDP in current prices (millions of US dollars),25587.4535
524,Nepal,2018,GDP in current prices (millions of US dollars),27830.3961
528,Netherlands,1985,GDP in current prices (millions of US dollars),143847.1963
528,Netherlands,1995,GDP in current prices (millions of US dollars),452286.986
528,Netherlands,2005,GDP in current prices (millions of US dollars),685075.6106
528,Netherlands,2010,GDP in current prices (millions of US dollars),846554.8949
528,Netherlands,2015,GDP in current prices (millions of US dollars),765264.9498
528,Netherlands,2017,GDP in current prices (millions of US dollars),833869.6417
528,Netherlands,2018,GDP in current prices (millions of US dollars),914104.8478
530,Netherlands Antilles [former],1985,GDP in current prices (millions of US dollars),1189.8898
530,Netherlands Antilles [former],1995,GDP in current prices (millions of US dollars),2571.3133
530,Netherlands Antilles [former],2005,GDP in current prices (millions of US dollars),3052.5921
530,Netherlands Antilles [former],2010,GDP in current prices (millions of US dollars),3847.8348
540,New Caledonia,1985,GDP in current prices (millions of US dollars),854.8209
540,New Caledonia,1995,GDP in current prices (millions of US dollars),3628.4407
540,New Caledonia,2005,GDP in current prices (millions of US dollars),6236.147
540,New Caledonia,2010,GDP in current prices (millions of US dollars),9355.2224
540,New Caledonia,2015,GDP in current prices (millions of US dollars),8772.3674
540,New Caledonia,2017,GDP in current prices (millions of US dollars),9458.7509
540,New Caledonia,2018,GDP in current prices (millions of US dollars),10173.5016
554,New Zealand,1985,GDP in current prices (millions of US dollars),24107.7706
554,New Zealand,1995,GDP in current prices (millions of US dollars),63151.4361
554,New Zealand,2005,GDP in current prices (millions of US dollars),114720.8654
554,New Zealand,2010,GDP in current prices (millions of US dollars),146583.8315
554,New Zealand,2015,GDP in current prices (millions of US dollars),177467.5291
554,New Zealand,2017,GDP in current prices (millions of US dollars),205415.8649
554,New Zealand,2018,GDP in current prices (millions of US dollars),207920.614
558,Nicaragua,1985,GDP in current prices (millions of US dollars),3605.4119
558,Nicaragua,1995,GDP in current prices (millions of US dollars),4118.084
558,Nicaragua,2005,GDP in current prices (millions of US dollars),6300.2515
558,Nicaragua,2010,GDP in current prices (millions of US dollars),8758.6024
558,Nicaragua,2015,GDP in current prices (millions of US dollars),12756.6963
558,Nicaragua,2017,GDP in current prices (millions of US dollars),13843.5867
558,Nicaragua,2018,GDP in current prices (millions of US dollars),13117.8592
562,Niger,1985,GDP in current prices (millions of US dollars),2039.9857
562,Niger,1995,GDP in current prices (millions of US dollars),2380.4206
562,Niger,2005,GDP in current prices (millions of US dollars),4489.3779
562,Niger,2010,GDP in current prices (millions of US dollars),7620.3161
562,Niger,2015,GDP in current prices (millions of US dollars),9659.3403
562,Niger,2017,GDP in current prices (millions of US dollars),11170.0548
562,Niger,2018,GDP in current prices (millions of US dollars),12820.9951
566,Nigeria,1985,GDP in current prices (millions of US dollars),210154.4562
566,Nigeria,1995,GDP in current prices (millions of US dollars),50486.4201
566,Nigeria,2005,GDP in current prices (millions of US dollars),176134.0424
566,Nigeria,2010,GDP in current prices (millions of US dollars),363359.8258
566,Nigeria,2015,GDP in current prices (millions of US dollars),494582.6039
566,Nigeria,2017,GDP in current prices (millions of US dollars),375769.7194
566,Nigeria,2018,GDP in current prices (millions of US dollars),421821.3194
807,North Macedonia,1995,GDP in current prices (millions of US dollars),4707.0296
807,North Macedonia,2005,GDP in current prices (millions of US dollars),6258.6117
807,North Macedonia,2010,GDP in current prices (millions of US dollars),9407.1601
807,North Macedonia,2015,GDP in current prices (millions of US dollars),10064.513
807,North Macedonia,2017,GDP in current prices (millions of US dollars),11307.067
807,North Macedonia,2018,GDP in current prices (millions of US dollars),12628.8528
578,Norway,1985,GDP in current prices (millions of US dollars),65416.6263
578,Norway,1995,GDP in current prices (millions of US dollars),152030.6522
578,Norway,2005,GDP in current prices (millions of US dollars),308884.2841
578,Norway,2010,GDP in current prices (millions of US dollars),428757.0385
578,Norway,2015,GDP in current prices (millions of US dollars),385801.5501
578,Norway,2017,GDP in current prices (millions of US dollars),398393.9553
578,Norway,2018,GDP in current prices (millions of US dollars),434166.6154
512,Oman,1985,GDP in current prices (millions of US dollars),10280.6273
512,Oman,1995,GDP in current prices (millions of US dollars),13650.0773
512,Oman,2005,GDP in current prices (millions of US dollars),31081.9917
512,Oman,2010,GDP in current prices (millions of US dollars),56913.0658
512,Oman,2015,GDP in current prices (millions of US dollars),65480.5072
512,Oman,2017,GDP in current prices (millions of US dollars),79276.7476
512,Oman,2018,GDP in current prices (millions of US dollars),92111.474
586,Pakistan,1985,GDP in current prices (millions of US dollars),38840.3623
586,Pakistan,1995,GDP in current prices (millions of US dollars),77266.0918
586,Pakistan,2005,GDP in current prices (millions of US dollars),117708.4046
586,Pakistan,2010,GDP in current prices (millions of US dollars),174507.9237
586,Pakistan,2015,GDP in current prices (millions of US dollars),267035.2924
586,Pakistan,2017,GDP in current prices (millions of US dollars),303091.9432
586,Pakistan,2018,GDP in current prices (millions of US dollars),282345.6097
585,Palau,1985,GDP in current prices (millions of US dollars),41.1728
585,Palau,1995,GDP in current prices (millions of US dollars),110.3906
585,Palau,2005,GDP in current prices (millions of US dollars),184.4688
585,Palau,2010,GDP in current prices (millions of US dollars),183.4988
585,Palau,2015,GDP in current prices (millions of US dollars),280.3761
585,Palau,2017,GDP in current prices (millions of US dollars),286.3218
585,Palau,2018,GDP in current prices (millions of US dollars),283.9949
591,Panama,1985,GDP in current prices (millions of US dollars),5817.4979
591,Panama,1995,GDP in current prices (millions of US dollars),9187.7188
591,Panama,2005,GDP in current prices (millions of US dollars),15714.0943
591,Panama,2010,GDP in current prices (millions of US dollars),29440.2876
591,Panama,2015,GDP in current prices (millions of US dollars),54091.7138
591,Panama,2017,GDP in current prices (millions of US dollars),62283.7566
591,Panama,2018,GDP in current prices (millions of US dollars),65055.0805
598,Papua New Guinea,1985,GDP in current prices (millions of US dollars),3681.537
598,Papua New Guinea,1995,GDP in current prices (millions of US dollars),7273.5837
598,Papua New Guinea,2005,GDP in current prices (millions of US dollars),7312.2848
598,Papua New Guinea,2010,GDP in current prices (millions of US dollars),14250.7569
598,Papua New Guinea,2015,GDP in current prices (millions of US dollars),22961.5417
598,Papua New Guinea,2017,GDP in current prices (millions of US dollars),22005.8504
598,Papua New Guinea,2018,GDP in current prices (millions of US dollars),23077.2121
600,Paraguay,1985,GDP in current prices (millions of US dollars),5199.5134
600,Paraguay,1995,GDP in current prices (millions of US dollars),10440.2413
600,Paraguay,2005,GDP in current prices (millions of US dollars),11306.2232
600,Paraguay,2010,GDP in current prices (millions of US dollars),27239.0539
600,Paraguay,2015,GDP in current prices (millions of US dollars),36164.0688
600,Paraguay,2017,GDP in current prices (millions of US dollars),39008.9007
600,Paraguay,2018,GDP in current prices (millions of US dollars),40307.4506
604,Peru,1985,GDP in current prices (millions of US dollars),14529.4231
604,Peru,1995,GDP in current prices (millions of US dollars),53371.1539
604,Peru,2005,GDP in current prices (millions of US dollars),76080.4145
604,Peru,2010,GDP in current prices (millions of US dollars),147527.6315
604,Peru,2015,GDP in current prices (millions of US dollars),189756.7999
604,Peru,2017,GDP in current prices (millions of US dollars),210715.9715
604,Peru,2018,GDP in current prices (millions of US dollars),222237.3883
608,Philippines,1985,GDP in current prices (millions of US dollars),34052.1322
608,Philippines,1995,GDP in current prices (millions of US dollars),82121.2717
608,Philippines,2005,GDP in current prices (millions of US dollars),103071.5977
608,Philippines,2010,GDP in current prices (millions of US dollars),199590.9337
608,Philippines,2015,GDP in current prices (millions of US dollars),292773.842
608,Philippines,2017,GDP in current prices (millions of US dollars),313619.6246
608,Philippines,2018,GDP in current prices (millions of US dollars),330910.1554
616,Poland,1985,GDP in current prices (millions of US dollars),73333.3055
616,Poland,1995,GDP in current prices (millions of US dollars),142138.2965
616,Poland,2005,GDP in current prices (millions of US dollars),306126.7508
616,Poland,2010,GDP in current prices (millions of US dollars),479321.4606
616,Poland,2015,GDP in current prices (millions of US dollars),477581.3768
616,Poland,2017,GDP in current prices (millions of US dollars),526376.1686
616,Poland,2018,GDP in current prices (millions of US dollars),585661.1122
620,Portugal,1985,GDP in current prices (millions of US dollars),27115.0091
620,Portugal,1995,GDP in current prices (millions of US dollars),118120.2525
620,Portugal,2005,GDP in current prices (millions of US dollars),197175.4266
620,Portugal,2010,GDP in current prices (millions of US dollars),237880.9083
620,Portugal,2015,GDP in current prices (millions of US dollars),199313.8943
620,Portugal,2017,GDP in current prices (millions of US dollars),221357.8747
620,Portugal,2018,GDP in current prices (millions of US dollars),240792.1098
630,Puerto Rico,1985,GDP in current prices (millions of US dollars),20574.1697
630,Puerto Rico,1995,GDP in current prices (millions of US dollars),43246.42
630,Puerto Rico,2005,GDP in current prices (millions of US dollars),83914.5213
630,Puerto Rico,2010,GDP in current prices (millions of US dollars),98381.3
630,Puerto Rico,2015,GDP in current prices (millions of US dollars),103375.5
630,Puerto Rico,2017,GDP in current prices (millions of US dollars),104250.2
630,Puerto Rico,2018,GDP in current prices (millions of US dollars),101130.9
634,Qatar,1985,GDP in current prices (millions of US dollars),6153.2967
634,Qatar,1995,GDP in current prices (millions of US dollars),8137.9121
634,Qatar,2005,GDP in current prices (millions of US dollars),44530.4995
634,Qatar,2010,GDP in current prices (millions of US dollars),125122.3694
634,Qatar,2015,GDP in current prices (millions of US dollars),161739.9556
634,Qatar,2017,GDP in current prices (millions of US dollars),166928.6899
634,Qatar,2018,GDP in current prices (millions of US dollars),191362.0879
410,Republic of Korea,1985,GDP in current prices (millions of US dollars),102869.9366
410,Republic of Korea,1995,GDP in current prices (millions of US dollars),570530.9554
410,Republic of Korea,2005,GDP in current prices (millions of US dollars),934901.1018
410,Republic of Korea,2010,GDP in current prices (millions of US dollars),1144066.977
410,Republic of Korea,2015,GDP in current prices (millions of US dollars),1465773.246
