Region,CountryName,Year,Series,Value
616,Poland,1995,Emissions (thousand metric tons of carbon dioxide),333337.838
616,Poland,2005,Emissions (thousand metric tons of carbon dioxide),296261.105
616,Poland,2010,Emissions (thousand metric tons of carbon dioxide),307493.273
616,Poland,2015,Emissions (thousand metric tons of carbon dioxide),282708.42
616,Poland,2016,Emissions (thousand metric tons of carbon dioxide),293211.41
616,Poland,2017,Emissions (thousand metric tons of carbon dioxide),305841.991
620,Portugal,1975,Emissions (thousand metric tons of carbon dioxide),18031.11
620,Portugal,1985,Emissions (thousand metric tons of carbon dioxide),23924.909
620,Portugal,1995,Emissions (thousand metric tons of carbon dioxide),47231.15
620,Portugal,2005,Emissions (thousand metric tons of carbon dioxide),61385.798
620,Portugal,2010,Emissions (thousand metric tons of carbon dioxide),47561.335
620,Portugal,2015,Emissions (thousand metric tons of carbon dioxide),46930.899
620,Portugal,2016,Emissions (thousand metric tons of carbon dioxide),46422.53
620,Portugal,2017,Emissions (thousand metric tons of carbon dioxide),50757.815
634,Qatar,1975,Emissions (thousand metric tons of carbon dioxide),4927.527
634,Qatar,1985,Emissions (thousand metric tons of carbon dioxide),10685.735
634,Qatar,1995,Emissions (thousand metric tons of carbon dioxide),16831.699
634,Qatar,2005,Emissions (thousand metric tons of carbon dioxide),33211.677
634,Qatar,2010,Emissions (thousand metric tons of carbon dioxide),55503.424
634,Qatar,2015,Emissions (thousand metric tons of carbon dioxide),77645.489
634,Qatar,2016,Emissions (thousand metric tons of carbon dioxide),79084.102
634,Qatar,2017,Emissions (thousand metric tons of carbon dioxide),80116.551
410,Republic of Korea,1975,Emissions (thousand metric tons of carbon dioxide),77728.222
410,Republic of Korea,1985,Emissions (thousand metric tons of carbon dioxide),155729.6
410,Republic of Korea,1995,Emissions (thousand metric tons of carbon dioxide),357306.006
410,Republic of Korea,2005,Emissions (thousand metric tons of carbon dioxide),457672.117
410,Republic of Korea,2010,Emissions (thousand metric tons of carbon dioxide),550915.653
410,Republic of Korea,2015,Emissions (thousand metric tons of carbon dioxide),582047.107
410,Republic of Korea,2016,Emissions (thousand metric tons of carbon dioxide),589212.169
410,Republic of Korea,2017,Emissions (thousand metric tons of carbon dioxide),600034.367
498,Republic of Moldova,1995,Emissions (thousand metric tons of carbon dioxide),11892.994
498,Republic of Moldova,2005,Emissions (thousand metric tons of carbon dioxide),7810.491
498,Republic of Moldova,2010,Emissions (thousand metric tons of carbon dioxide),7946.552
498,Republic of Moldova,2015,Emissions (thousand metric tons of carbon dioxide),7578.52
498,Republic of Moldova,2016,Emissions (thousand metric tons of carbon dioxide),7710.688
498,Republic of Moldova,2017,Emissions (thousand metric tons of carbon dioxide),7526.673
642,Romania,1975,Emissions (thousand metric tons of carbon dioxide),140600.336
642,Romania,1985,Emissions (thousand metric tons of carbon dioxide),174876.064
642,Romania,1995,Emissions (thousand metric tons of carbon dioxide),117587.815
642,Romania,2005,Emissions (thousand metric tons of carbon dioxide),92632.653
642,Romania,2010,Emissions (thousand metric tons of carbon dioxide),74725.473
642,Romania,2015,Emissions (thousand metric tons of carbon dioxide),69558.57
642,Romania,2016,Emissions (thousand metric tons of carbon dioxide),67962.637
642,Romania,2017,Emissions (thousand metric tons of carbon dioxide),70788.76
643,Russian Federation,1995,Emissions (thousand metric tons of carbon dioxide),1548252.185
643,Russian Federation,2005,Emissions (thousand metric tons of carbon dioxide),1481897.136
643,Russian Federation,2010,Emissions (thousand metric tons of carbon dioxide),1529228.168
643,Russian Federation,2015,Emissions (thousand metric tons of carbon dioxide),1534458.233
643,Russian Federation,2016,Emissions (thousand metric tons of carbon dioxide),1510557.598
643,Russian Federation,2017,Emissions (thousand metric tons of carbon dioxide),1536878.825
682,Saudi Arabia,1975,Emissions (thousand metric tons of carbon dioxide),22518.895
682,Saudi Arabia,1985,Emissions (thousand metric tons of carbon dioxide),117802.204
682,Saudi Arabia,1995,Emissions (thousand metric tons of carbon dioxide),191653.1
682,Saudi Arabia,2005,Emissions (thousand metric tons of carbon dioxide),298036.626
682,Saudi Arabia,2010,Emissions (thousand metric tons of carbon dioxide),419163.541
682,Saudi Arabia,2015,Emissions (thousand metric tons of carbon dioxide),531554.326
682,Saudi Arabia,2016,Emissions (thousand metric tons of carbon dioxide),526887.374
682,Saudi Arabia,2017,Emissions (thousand metric tons of carbon dioxide),532181.611
686,Senegal,1975,Emissions (thousand metric tons of carbon dioxide),1609.257
686,Senegal,1985,Emissions (thousand metric tons of carbon dioxide),2124.697
686,Senegal,1995,Emissions (thousand metric tons of carbon dioxide),2478.529
686,Senegal,2005,Emissions (thousand metric tons of carbon dioxide),4626.203
686,Senegal,2010,Emissions (thousand metric tons of carbon dioxide),5460.983
686,Senegal,2015,Emissions (thousand metric tons of carbon dioxide),7516.857
686,Senegal,2016,Emissions (thousand metric tons of carbon dioxide),8159.977
686,Senegal,2017,Emissions (thousand metric tons of carbon dioxide),8311.532
688,Serbia,1995,Emissions (thousand metric tons of carbon dioxide),44548.887
688,Serbia,2005,Emissions (thousand metric tons of carbon dioxide),50320.015
688,Serbia,2010,Emissions (thousand metric tons of carbon dioxide),45610.19
688,Serbia,2015,Emissions (thousand metric tons of carbon dioxide),44459.955
688,Serbia,2016,Emissions (thousand metric tons of carbon dioxide),45474.363
688,Serbia,2017,Emissions (thousand metric tons of carbon dioxide),46129.569
702,Singapore,1975,Emissions (thousand metric tons of carbon dioxide),8439.735
702,Singapore,1985,Emissions (thousand metric tons of carbon dioxide),16604.537
702,Singapore,1995,Emissions (thousand metric tons of carbon dioxide),37581.859
702,Singapore,2005,Emissions (thousand metric tons of carbon dioxide),36901.353
702,Singapore,2010,Emissions (thousand metric tons of carbon dioxide),42413.616
702,Singapore,2015,Emissions (thousand metric tons of carbon dioxide),45496.01
702,Singapore,2016,Emissions (thousand metric tons of carbon dioxide),46065.234
702,Singapore,2017,Emissions (thousand metric tons of carbon dioxide),47407.144
703,Slovakia,1975,Emissions (thousand metric tons of carbon dioxide),43153.699
703,Slovakia,1985,Emissions (thousand metric tons of carbon dioxide),54413.304
703,Slovakia,1995,Emissions (thousand metric tons of carbon dioxide),41215.629
703,Slovakia,2005,Emissions (thousand metric tons of carbon dioxide),37262.253
703,Slovakia,2010,Emissions (thousand metric tons of carbon dioxide),34572.279
703,Slovakia,2015,Emissions (thousand metric tons of carbon dioxide),29444.719
703,Slovakia,2016,Emissions (thousand metric tons of carbon dioxide),30159.706
703,Slovakia,2017,Emissions (thousand metric tons of carbon dioxide),32212.012
705,Slovenia,1995,Emissions (thousand metric tons of carbon dioxide),14063.911
705,Slovenia,2005,Emissions (thousand metric tons of carbon dioxide),15443.058
705,Slovenia,2010,Emissions (thousand metric tons of carbon dioxide),15446.955
705,Slovenia,2015,Emissions (thousand metric tons of carbon dioxide),12805.132
705,Slovenia,2016,Emissions (thousand metric tons of carbon dioxide),13585.628
705,Slovenia,2017,Emissions (thousand metric tons of carbon dioxide),13410.666
710,South Africa,1975,Emissions (thousand metric tons of carbon dioxide),202998.951
710,South Africa,1985,Emissions (thousand metric tons of carbon dioxide),222952.718
710,South Africa,1995,Emissions (thousand metric tons of carbon dioxide),259773.474
710,South Africa,2005,Emissions (thousand metric tons of carbon dioxide),372313.634
710,South Africa,2010,Emissions (thousand metric tons of carbon dioxide),418800.964
710,South Africa,2015,Emissions (thousand metric tons of carbon dioxide),418258.797
710,South Africa,2016,Emissions (thousand metric tons of carbon dioxide),418658.117
710,South Africa,2017,Emissions (thousand metric tons of carbon dioxide),421682.392
728,South Sudan,2015,Emissions (thousand metric tons of carbon dioxide),2001.328
728,South Sudan,2016,Emissions (thousand metric tons of carbon dioxide),1765.239
728,South Sudan,2017,Emissions (thousand metric tons of carbon dioxide),1549.031
724,Spain,1975,Emissions (thousand metric tons of carbon dioxide),155843.041
724,Spain,1985,Emissions (thousand metric tons of carbon dioxide),173024.021
724,Spain,1995,Emissions (thousand metric tons of carbon dioxide),228207.254
724,Spain,2005,Emissions (thousand metric tons of carbon dioxide),333710.098
724,Spain,2010,Emissions (thousand metric tons of carbon dioxide),262054.512
724,Spain,2015,Emissions (thousand metric tons of carbon dioxide),247067.141
724,Spain,2016,Emissions (thousand metric tons of carbon dioxide),237400.337
724,Spain,2017,Emissions (thousand metric tons of carbon dioxide),253423.277
144,Sri Lanka,1975,Emissions (thousand metric tons of carbon dioxide),2637.329
144,Sri Lanka,1985,Emissions (thousand metric tons of carbon dioxide),3485.027
144,Sri Lanka,1995,Emissions (thousand metric tons of carbon dioxide),5454.193
144,Sri Lanka,2005,Emissions (thousand metric tons of carbon dioxide),13392.91
144,Sri Lanka,2010,Emissions (thousand metric tons of carbon dioxide),12408.76
144,Sri Lanka,2015,Emissions (thousand metric tons of carbon dioxide),19489.878
144,Sri Lanka,2016,Emissions (thousand metric tons of carbon dioxide),20898.562
144,Sri Lanka,2017,Emissions (thousand metric tons of carbon dioxide),23103.271
729,Sudan,1975,Emissions (thousand metric tons of carbon dioxide),3212.724
729,Sudan,1985,Emissions (thousand metric tons of carbon dioxide),3980.398
729,Sudan,1995,Emissions (thousand metric tons of carbon dioxide),4308.578
729,Sudan,2005,Emissions (thousand metric tons of carbon dioxide),9927.598
729,Sudan,2010,Emissions (thousand metric tons of carbon dioxide),15122.702
729,Sudan,2015,Emissions (thousand metric tons of carbon dioxide),16354.488
729,Sudan,2016,Emissions (thousand metric tons of carbon dioxide),18922.66
729,Sudan,2017,Emissions (thousand metric tons of carbon dioxide),18777.895
740,Suriname,2005,Emissions (thousand metric tons of carbon dioxide),1652.793
740,Suriname,2010,Emissions (thousand metric tons of carbon dioxide),1695.676
740,Suriname,2015,Emissions (thousand metric tons of carbon dioxide),2063.356
740,Suriname,2016,Emissions (thousand metric tons of carbon dioxide),1909.88
740,Suriname,2017,Emissions (thousand metric tons of carbon dioxide),1928.134
752,Sweden,1975,Emissions (thousand metric tons of carbon dioxide),79041.446
752,Sweden,1985,Emissions (thousand metric tons of carbon dioxide),58385.814
752,Sweden,1995,Emissions (thousand metric tons of carbon dioxide),56934.868
752,Sweden,2005,Emissions (thousand metric tons of carbon dioxide),49105.656
752,Sweden,2010,Emissions (thousand metric tons of carbon dioxide),46062.647
752,Sweden,2015,Emissions (thousand metric tons of carbon dioxide),37112.379
752,Sweden,2016,Emissions (thousand metric tons of carbon dioxide),37989.269
752,Sweden,2017,Emissions (thousand metric tons of carbon dioxide),37643.785
756,Switzerland,1975,Emissions (thousand metric tons of carbon dioxide),36753.441
756,Switzerland,1985,Emissions (thousand metric tons of carbon dioxide),41772.73
756,Switzerland,1995,Emissions (thousand metric tons of carbon dioxide),41451.234
756,Switzerland,2005,Emissions (thousand metric tons of carbon dioxide),44006.757
756,Switzerland,2010,Emissions (thousand metric tons of carbon dioxide),43257.966
756,Switzerland,2015,Emissions (thousand metric tons of carbon dioxide),37323.113
756,Switzerland,2016,Emissions (thousand metric tons of carbon dioxide),37851.822
756,Switzerland,2017,Emissions (thousand metric tons of carbon dioxide),37135.572
760,Syrian Arab Republic,1975,Emissions (thousand metric tons of carbon dioxide),8260.522
760,Syrian Arab Republic,1985,Emissions (thousand metric tons of carbon dioxide),19536.172
760,Syrian Arab Republic,1995,Emissions (thousand metric tons of carbon dioxide),31132.913
760,Syrian Arab Republic,2005,Emissions (thousand metric tons of carbon dioxide),53466.192
760,Syrian Arab Republic,2010,Emissions (thousand metric tons of carbon dioxide),57270.529
760,Syrian Arab Republic,2015,Emissions (thousand metric tons of carbon dioxide),23872.123
760,Syrian Arab Republic,2016,Emissions (thousand metric tons of carbon dioxide),23086.043
760,Syrian Arab Republic,2017,Emissions (thousand metric tons of carbon dioxide),23031.045
762,Tajikistan,1995,Emissions (thousand metric tons of carbon dioxide),2459.615
762,Tajikistan,2005,Emissions (thousand metric tons of carbon dioxide),2347.227
762,Tajikistan,2010,Emissions (thousand metric tons of carbon dioxide),2302.905
762,Tajikistan,2015,Emissions (thousand metric tons of carbon dioxide),4211.795
762,Tajikistan,2016,Emissions (thousand metric tons of carbon dioxide),5428.489
762,Tajikistan,2017,Emissions (thousand metric tons of carbon dioxide),5843.657
764,Thailand,1975,Emissions (thousand metric tons of carbon dioxide),21151.546
764,Thailand,1985,Emissions (thousand metric tons of carbon dioxide),42058.571
764,Thailand,1995,Emissions (thousand metric tons of carbon dioxide),139938.48
764,Thailand,2005,Emissions (thousand metric tons of carbon dioxide),200203.804
764,Thailand,2010,Emissions (thousand metric tons of carbon dioxide),223418.643
764,Thailand,2015,Emissions (thousand metric tons of carbon dioxide),248039.678
764,Thailand,2016,Emissions (thousand metric tons of carbon dioxide),244124.879
764,Thailand,2017,Emissions (thousand metric tons of carbon dioxide),244254.785
807,North Macedonia,1995,Emissions (thousand metric tons of carbon dioxide),8305.696
807,North Macedonia,2005,Emissions (thousand metric tons of carbon dioxide),8917.292
807,North Macedonia,2010,Emissions (thousand metric tons of carbon dioxide),8319.696
807,North Macedonia,2015,Emissions (thousand metric tons of carbon dioxide),7133.668
807,North Macedonia,2016,Emissions (thousand metric tons of carbon dioxide),6947.674
807,North Macedonia,2017,Emissions (thousand metric tons of carbon dioxide),7440.699
768,Togo,1975,Emissions (thousand metric tons of carbon dioxide),317.366
768,Togo,1985,Emissions (thousand metric tons of carbon dioxide),296.704
768,Togo,1995,Emissions (thousand metric tons of carbon dioxide),579.397
768,Togo,2005,Emissions (thousand metric tons of carbon dioxide),963.204
768,Togo,2010,Emissions (thousand metric tons of carbon dioxide),2076.229
768,Togo,2015,Emissions (thousand metric tons of carbon dioxide),1906.291
768,Togo,2016,Emissions (thousand metric tons of carbon dioxide),1997.993
768,Togo,2017,Emissions (thousand metric tons of carbon dioxide),2082.434
780,Trinidad and Tobago,1975,Emissions (thousand metric tons of carbon dioxide),4575.18
780,Trinidad and Tobago,1985,Emissions (thousand metric tons of carbon dioxide),6654.053
780,Trinidad and Tobago,1995,Emissions (thousand metric tons of carbon dioxide),8163.496
780,Trinidad and Tobago,2005,Emissions (thousand metric tons of carbon dioxide),17175.823
780,Trinidad and Tobago,2010,Emissions (thousand metric tons of carbon dioxide),21849.145
780,Trinidad and Tobago,2015,Emissions (thousand metric tons of carbon dioxide),21280.034
780,Trinidad and Tobago,2016,Emissions (thousand metric tons of carbon dioxide),17457.045
780,Trinidad and Tobago,2017,Emissions (thousand metric tons of carbon dioxide),18007.573
788,Tunisia,1975,Emissions (thousand metric tons of carbon dioxide),4846.357
788,Tunisia,1985,Emissions (thousand metric tons of carbon dioxide),9661.523
788,Tunisia,1995,Emissions (thousand metric tons of carbon dioxide),14035.985
788,Tunisia,2005,Emissions (thousand metric tons of carbon dioxide),19472.77
788,Tunisia,2010,Emissions (thousand metric tons of carbon dioxide),23293.569
788,Tunisia,2015,Emissions (thousand metric tons of carbon dioxide),25614.897
788,Tunisia,2016,Emissions (thousand metric tons of carbon dioxide),25212.344
788,Tunisia,2017,Emissions (thousand metric tons of carbon dioxide),26156.972
792,Turkey,1975,Emissions (thousand metric tons of carbon dioxide),59631.229
792,Turkey,1985,Emissions (thousand metric tons of carbon dioxide),95358.471
792,Turkey,1995,Emissions (thousand metric tons of carbon dioxide),154030.155
792,Turkey,2005,Emissions (thousand metric tons of carbon dioxide),215892.986
792,Turkey,2010,Emissions (thousand metric tons of carbon dioxide),267846.219
792,Turkey,2015,Emissions (thousand metric tons of carbon dioxide),318973.757
792,Turkey,2016,Emissions (thousand metric tons of carbon dioxide),338874.454
792,Turkey,2017,Emissions (thousand metric tons of carbon dioxide),378631.09
795,Turkmenistan,1995,Emissions (thousand metric tons of carbon dioxide),33255.953
795,Turkmenistan,2005,Emissions (thousand metric tons of carbon dioxide),48103.296
795,Turkmenistan,2010,Emissions (thousand metric tons of carbon dioxide),56919.769
795,Turkmenistan,2015,Emissions (thousand metric tons of carbon dioxide),69105.29
795,Turkmenistan,2016,Emissions (thousand metric tons of carbon dioxide),68972.285
795,Turkmenistan,2017,Emissions (thousand metric tons of carbon dioxide),68998.881
804,Ukraine,1995,Emissions (thousand metric tons of carbon dioxide),395842.067
804,Ukraine,2005,Emissions (thousand metric tons of carbon dioxide),290620.184
804,Ukraine,2010,Emissions (thousand metric tons of carbon dioxide),266580.685
804,Ukraine,2015,Emissions (thousand metric tons of carbon dioxide),187590.314
804,Ukraine,2016,Emissions (thousand metric tons of carbon dioxide),197626.378
804,Ukraine,2017,Emissions (thousand metric tons of carbon dioxide),171300.035
784,United Arab Emirates,1975,Emissions (thousand metric tons of carbon dioxide),4919.173
784,United Arab Emirates,1985,Emissions (thousand metric tons of carbon dioxide),35636.27
784,United Arab Emirates,1995,Emissions (thousand metric tons of carbon dioxide),69659.182
784,United Arab Emirates,2005,Emissions (thousand metric tons of carbon dioxide),111145.283
784,United Arab Emirates,2010,Emissions (thousand metric tons of carbon dioxide),154590.032
784,United Arab Emirates,2015,Emissions (thousand metric tons of carbon dioxide),186575.572
784,United Arab Emirates,2016,Emissions (thousand metric tons of carbon dioxide),192070.738
784,United Arab Emirates,2017,Emissions (thousand metric tons of carbon dioxide),196510.174
826,United Kingdom,1975,Emissions (thousand metric tons of carbon dioxide),576041.678
826,United Kingdom,1985,Emissions (thousand metric tons of carbon dioxide),543545.262
826,United Kingdom,1995,Emissions (thousand metric tons of carbon dioxide),513796.422
826,United Kingdom,2005,Emissions (thousand metric tons of carbon dioxide),531648.669
826,United Kingdom,2010,Emissions (thousand metric tons of carbon dioxide),476626.011
826,United Kingdom,2015,Emissions (thousand metric tons of carbon dioxide),394115.172
826,United Kingdom,2016,Emissions (thousand metric tons of carbon dioxide),372557.789
826,United Kingdom,2017,Emissions (thousand metric tons of carbon dioxide),358731.281
834,United Rep. of Tanzania,1975,Emissions (thousand metric tons of carbon dioxide),1405.116
834,United Rep. of Tanzania,1985,Emissions (thousand metric tons of carbon dioxide),1463.256
834,United Rep. of Tanzania,1995,Emissions (thousand metric tons of carbon dioxide),2492.046
834,United Rep. of Tanzania,2005,Emissions (thousand metric tons of carbon dioxide),5118.673
834,United Rep. of Tanzania,2010,Emissions (thousand metric tons of carbon dioxide),6216.798
834,United Rep. of Tanzania,2015,Emissions (thousand metric tons of carbon dioxide),10472.963
834,United Rep. of Tanzania,2016,Emissions (thousand metric tons of carbon dioxide),9676.776
834,United Rep. of Tanzania,2017,Emissions (thousand metric tons of carbon dioxide),10131.79
840,United States of America,1975,Emissions (thousand metric tons of carbon dioxide),4355839.181
840,United States of America,1985,Emissions (thousand metric tons of carbon dioxide),4514313.221
840,United States of America,1995,Emissions (thousand metric tons of carbon dioxide),5073896.072
840,United States of America,2005,Emissions (thousand metric tons of carbon dioxide),5703220.175
840,United States of America,2010,Emissions (thousand metric tons of carbon dioxide),5352120.423
840,United States of America,2015,Emissions (thousand metric tons of carbon dioxide),4928610.664
840,United States of America,2016,Emissions (thousand metric tons of carbon dioxide),4838476.243
840,United States of America,2017,Emissions (thousand metric tons of carbon dioxide),4761301.727
858,Uruguay,1975,Emissions (thousand metric tons of carbon dioxide),5333.968
858,Uruguay,1985,Emissions (thousand metric tons of carbon dioxide),3010.832
858,Uruguay,1995,Emissions (thousand metric tons of carbon dioxide),4391.965
858,Uruguay,2005,Emissions (thousand metric tons of carbon dioxide),5151.871
858,Uruguay,2010,Emissions (thousand metric tons of carbon dioxide),5959.638
858,Uruguay,2015,Emissions (thousand metric tons of carbon dioxide),6374.932
858,Uruguay,2016,Emissions (thousand metric tons of carbon dioxide),6325.631
858,Uruguay,2017,Emissions (thousand metric tons of carbon dioxide),5872.957
860,Uzbekistan,1995,Emissions (thousand metric tons of carbon dioxide),94583.912
860,Uzbekistan,2005,Emissions (thousand metric tons of carbon dioxide),105599.618
860,Uzbekistan,2010,Emissions (thousand metric tons of carbon dioxide),100562.513
860,Uzbekistan,2015,Emissions (thousand metric tons of carbon dioxide),92161.645
860,Uzbekistan,2016,Emissions (thousand metric tons of carbon dioxide),81343.275
860,Uzbekistan,2017,Emissions (thousand metric tons of carbon dioxide),81156.397
862,Venezuela (Boliv. Rep. of),1975,Emissions (thousand metric tons of carbon dioxide),56070.364
862,Venezuela (Boliv. Rep. of),1985,Emissions (thousand metric tons of carbon dioxide),85139.411
862,Venezuela (Boliv. Rep. of),1995,Emissions (thousand metric tons of carbon dioxide),106098.113
862,Venezuela (Boliv. Rep. of),2005,Emissions (thousand metric tons of carbon dioxide),137701.548
862,Venezuela (Boliv. Rep. of),2010,Emissions (thousand metric tons of carbon dioxide),171468.892
862,Venezuela (Boliv. Rep. of),2015,Emissions (thousand metric tons of carbon dioxide),140538.724
862,Venezuela (Boliv. Rep. of),2016,Emissions (thousand metric tons of carbon dioxide),127366.139
862,Venezuela (Boliv. Rep. of),2017,Emissions (thousand metric tons of carbon dioxide),113717.543
704,Viet Nam,1975,Emissions (thousand metric tons of carbon dioxide),16953.904
704,Viet Nam,1985,Emissions (thousand metric tons of carbon dioxide),17434.722
704,Viet Nam,1995,Emissions (thousand metric tons of carbon dioxide),27462.105
704,Viet Nam,2005,Emissions (thousand metric tons of carbon dioxide),79230.185
704,Viet Nam,2010,Emissions (thousand metric tons of carbon dioxide),126659.264
704,Viet Nam,2015,Emissions (thousand metric tons of carbon dioxide),182588.799
704,Viet Nam,2016,Emissions (thousand metric tons of carbon dioxide),193611.788
704,Viet Nam,2017,Emissions (thousand metric tons of carbon dioxide),191243.601
887,Yemen,1975,Emissions (thousand metric tons of carbon dioxide),1752.491
887,Yemen,1985,Emissions (thousand metric tons of carbon dioxide),4857.042
887,Yemen,1995,Emissions (thousand metric tons of carbon dioxide),9436.415
887,Yemen,2005,Emissions (thousand metric tons of carbon dioxide),18836.222
887,Yemen,2010,Emissions (thousand metric tons of carbon dioxide),22388.934
887,Yemen,2015,Emissions (thousand metric tons of carbon dioxide),11662.059
887,Yemen,2016,Emissions (thousand metric tons of carbon dioxide),9389.446
887,Yemen,2017,Emissions (thousand metric tons of carbon dioxide),8919.998
894,Zambia,1975,Emissions (thousand metric tons of carbon dioxide),4326.456
894,Zambia,1985,Emissions (thousand metric tons of carbon dioxide),2696.412
894,Zambia,1995,Emissions (thousand metric tons of carbon dioxide),2002.364
894,Zambia,2005,Emissions (thousand metric tons of carbon dioxide),2120.692
894,Zambia,2010,Emissions (thousand metric tons of carbon dioxide),1636.973
894,Zambia,2015,Emissions (thousand metric tons of carbon dioxide),3475.653
894,Zambia,2016,Emissions (thousand metric tons of carbon dioxide),3731.899
894,Zambia,2017,Emissions (thousand metric tons of carbon dioxide),6007.872
716,Zimbabwe,1975,Emissions (thousand metric tons of carbon dioxide),7169.25
716,Zimbabwe,1985,Emissions (thousand metric tons of carbon dioxide),9730.003
716,Zimbabwe,1995,Emissions (thousand metric tons of carbon dioxide),15089.219
716,Zimbabwe,2005,Emissions (thousand metric tons of carbon dioxide),10272.774
716,Zimbabwe,2010,Emissions (thousand metric tons of carbon dioxide),9464.714
716,Zimbabwe,2015,Emissions (thousand metric tons of carbon dioxide),11822.362
716,Zimbabwe,2016,Emissions (thousand metric tons of carbon dioxide),10368.9
716,Zimbabwe,2017,Emissions (thousand metric tons of carbon dioxide),9714.938
